algorithm,comparisonWarning,completePaths,failedPaths,failureRate,horizon,meanFees,meanFunding,meanTerminalOrStoppedReturn,medianPathSharpe,paths,seed,stress,worstDrawdown,worstES95,worstTerminalOrStoppedReturn
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0005027017335573976,4.1414062283950194e-05,-0.0021231315115136985,-0.9896321902844328,30,20260917,delay1bar,0.03994359180339002,0.029695502836784682,-0.027329451215233558
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,21,9,0.3,1,0.024165557113036997,-0.0023664099381626837,-0.0595786959492173,-0.8467400372024559,30,20260917,partial50pct,0.16680019014626257,0.018110299012972182,-0.15759651889250936
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.00037591173246661924,4.152772322125217e-06,0.0005907860705622807,-3.321292073631544,30,20260917,missed10pct,0.02619613950946309,0.014363298169147387,-0.020528491101542423
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0003757503002876264,7.491780849936788e-06,0.0004748396124140353,-4.193425201149699,30,20260917,impact10bp,0.026661584303687258,0.0143675686598429,-0.020783520767405195
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0003758056756962087,1.4986864064765601e-05,0.0008999861835232049,-3.356880774192251,30,20260917,funding2x,0.026190250074906607,0.014338285666021577,-0.020478990376205153
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0003725656316960147,-7.697756554957307e-06,-0.0024235944828217264,0.1308815240981338,30,20260917,base,0.032282010868722066,0.023932357114346714,-0.0294479407894902
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0005587822711852831,-7.698945984663614e-06,-0.002795330538614164,-0.7421873372610679,30,20260917,cost1_5x,0.03266614176181526,0.023941321228227896,-0.029955339874280118
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0007449548001996146,-7.700135221849406e-06,-0.003166978356377577,-3.3208044756847768,30,20260917,cost2x,0.03305026351813678,0.02395028452361303,-0.030462663008218982
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0009310832240675316,-7.701324266543939e-06,-0.0035385379467901506,-6.628936251302624,30,20260917,extreme25bp,0.03343437612560407,0.023959247011091533,-0.030969910146644408
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0004958472192520709,-4.209780219317023e-05,5.4269084859925874e-05,-0.530644660344816,30,20260917,delay1bar,0.0327151928613999,0.028499167345155785,-0.02657197104660891
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,22,8,0.26666666666666666,1,0.024122202484036646,0.001968241995550392,-0.046547545717210946,-0.7529395590966607,30,20260917,partial50pct,0.156248852789573,0.0182775655730702,-0.15506453218856975
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0003726841370800147,-4.501397136457271e-06,-0.0021337799498644633,0.41313720799181564,30,20260917,missed10pct,0.032282010868722066,0.023932357114346714,-0.0294479407894902
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0003725136754084477,-7.69926866804394e-06,-0.0028389437315846718,-0.9438282989528521,30,20260917,impact10bp,0.032757108634543064,0.023934783096865586,-0.030045484327932415
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0003725626604180507,-1.5389283854254776e-05,-0.0024312902093229375,0.1732163444625754,30,20260917,funding2x,0.03222069145600304,0.023957348957617253,-0.02938041444602779
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0005229035199554018,-7.74420888698869e-05,0.005330587725799926,2.679720876811692,30,20260917,base,0.02528925836234197,0.023932357114346714,-0.019840780559275628
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0007841791700749848,-7.740867843774709e-05,0.004803441658873227,2.3735534984514577,30,20260917,cost1_5x,0.02542058118580015,0.023941321228227896,-0.02009591126175081
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0010453374517708507,-7.737527599482832e-05,0.004276531478793004,2.069053365654316,30,20260917,cost2x,0.025789445942680955,0.02395028452361303,-0.020350977389910763
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0013063783936691253,-7.73418815446157e-05,0.003749857128504286,1.7663801186251793,30,20260917,extreme25bp,0.02667057004677731,0.023959247011091533,-0.02060597896737071
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0004245536414115871,-4.940374349328765e-05,-0.01793314890571683,-8.281350707921241,30,20260917,delay1bar,0.056951988770111206,0.028512907292687628,-0.05548292606927252
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,14,16,0.5333333333333333,1,0.012970726728967803,-0.003332044386137438,-0.07209885468071647,-1.4908696035161606,30,20260917,partial50pct,0.21417522275855672,0.016136750698536782,-0.16539924826584462
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0005872158248490391,-0.00016090987407587381,0.006850363907114491,3.086830578156094,30,20260917,missed10pct,0.04261802848024443,0.023932357114346714,-0.021424739494390388
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0005227618644782803,-7.73999814729251e-05,0.004707854027790045,2.3445149976688877,30,20260917,impact10bp,0.025413681058244042,0.023934783096865586,-0.020090207797564208
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0005228837395088115,-0.00015487232766774327,0.005252864987704646,2.6430626715776175,30,20260917,funding2x,0.025268087021441343,0.023957348957617253,-0.019914764185887
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.00046300222587822347,0.0002777789062977503,0.0007460551126831675,0.09358261989603724,30,20260917,base,0.06821290355493681,0.0038725662430444804,-0.034663239752997344
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.0006941309680419583,0.0002776337086938769,0.00028164878990587136,0.03502508445382794,30,20260917,cost1_5x,0.0685809146769133,0.003914345097876167,-0.03565407909871299
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.0009250118942611177,0.00027748862215355,-0.0001822588763107739,-0.023357375388363417,30,20260917,cost2x,0.06894876439746211,0.0039561228324794025,-0.03713203692562095
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.001155645327404843,0.0002773436465663831,-0.0006456685354162736,-0.08153009122700222,30,20260917,extreme25bp,0.06931645278006426,0.003997899446449745,-0.038608027756168894
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.0003211730166044333,0.00022217054118348108,-0.0055596943977185434,-0.5087895190680313,30,20260917,delay1bar,0.10643892310919467,0.006894548661124504,-0.10467117740082621
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.0002896306271768012,0.00023742764129672302,-0.0016060856197408825,-0.19893714580226177,30,20260917,partial50pct,0.06011008627775738,0.004752237443315288,-0.03127087295371345
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.00039082867548179026,0.0002531550467874505,0.004047186756681587,0.3576766304589015,30,20260917,missed10pct,0.049817778084896625,0.0030224406774089847,-0.018862572494309227
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.00046276038036406673,0.000277637111627745,0.0002900116712581613,0.0356270820043365,30,20260917,impact10bp,0.06856400278040453,0.003913456429126479,-0.03561158025142963
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,1,0.00046321221645135793,0.0005558301249108982,0.001028182050856378,0.1127636825135144,30,20260917,funding2x,0.06807242139399772,0.003858209219073668,-0.03471237177917719
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,1,0.001824212930629452,0.0003953699250898173,-0.03701107898411031,-4.153898277196092,30,20260917,base,0.1504348410127091,0.023932357114346714,-0.14613658300951704
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,1,0.0026906985544343873,0.0004316607417598481,-0.035495600337079165,-4.394093532599791,30,20260917,cost1_5x,0.15133392256475253,0.023941321228227896,-0.1471480645112423
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,1,0.0035829080195491614,0.00043180300349271786,-0.03743411453771843,-4.82636935845999,30,20260917,cost2x,0.15237233737602685,0.02395028452361303,-0.14815852101048788
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,1,0.004452693857519959,0.0004979733433176528,-0.03711182375937485,-5.214252088945991,30,20260917,extreme25bp,0.15312962918547968,0.023959247011091533,-0.14916795338495326
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,4,26,0.8666666666666667,1,0.0010591891677227169,0.0013619489151942307,-0.0040088512167759695,0.3263999489229227,30,20260917,delay1bar,0.1529831167428244,0.023920406490388846,-0.13449718486657503
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,16,14,0.4666666666666667,1,0.006144785616566754,0.003307247474553868,-0.06863598724629795,-0.9044396483574864,30,20260917,partial50pct,0.1726052091396063,0.020603488218634874,-0.1726052091396063
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,1,0.001945920020611698,0.000548388594442836,-0.033661752493776564,-3.491349644305015,30,20260917,missed10pct,0.15609344290623717,0.023932357114346714,-0.14641257979694966
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,1,0.001793809747617697,0.0004316599686532141,-0.03540186068022327,-4.3977042702202365,30,20260917,impact10bp,0.15139272771227708,0.023934783096865586,-0.14720564097951783
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,1,0.0018246503713798025,0.0007951560923017548,-0.03670860161877951,-4.131238612491245,30,20260917,funding2x,0.15108389361476215,0.023957348957617253,-0.14656246429532205
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.001414013987715159,3.995340023210571e-05,-0.003459028626448213,-2.6594675958763254,30,20260917,base,0.031295348028808956,0.014057687686650944,-0.022777300590266614
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0021197249926027165,3.994068329924894e-05,-0.004866250076228055,-3.4825521757559557,30,20260917,cost1_5x,0.03289875200404213,0.014189643790787243,-0.024521078896757587
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.002824576100685723,3.9927982672305506e-05,-0.0062717561243831954,-4.353211781784002,30,20260917,cost2x,0.03450001656003221,0.014321601209748125,-0.026262250642794416
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0035079217671629055,3.909920508760488e-05,-0.007443853129180637,-5.525836604578403,30,20260917,extreme25bp,0.029206185156676612,0.014453559956484119,-0.023188927774458246
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0008371244367025622,2.60892858759047e-05,-0.002545020672294603,-3.3031518970555966,30,20260917,delay1bar,0.036227268485027,0.028499169011574566,-0.024399261113223214
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,25,5,0.16666666666666666,1,0.02792138332728096,0.00027272899063274475,-0.05196304604260384,-0.7928077736177139,30,20260917,partial50pct,0.15684056478109087,0.014270387769435478,-0.15437795335529014
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.0015344646597963607,4.910798724957791e-05,0.0014132495922703713,-1.7435664796160002,30,20260917,missed10pct,0.030316340022439103,0.014057687686650944,-0.01456675349174319
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.001413153040652862,3.994024889675524e-05,-0.004919277596605868,-3.4765066032269676,30,20260917,impact10bp,0.033087833747244,0.014194147127229328,-0.02470752363671913
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,1,0.00141406105832692,7.990707982430387e-05,-0.003419273362060312,-2.5970734768441237,30,20260917,funding2x,0.031244671961755732,0.014032680645310713,-0.022706658534337287
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,1,0.0011506850473606228,0.0015462656289501435,0.020411542932489233,0.524705439666727,30,20260917,base,0.22752601374223824,0.02416876666683952,-0.20795460814839872
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,1,0.001724533258617684,0.0015453592792682648,0.01926244456572614,0.5081778964438046,30,20260917,cost1_5x,0.22827639225289942,0.024190084532360805,-0.20895268840345949
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,1,0.002297387623165459,0.0015444537783319613,0.01811530551554795,0.4916514307716372,30,20260917,cost2x,0.2290260930283855,0.024211403872314637,-0.20994960241286176
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,22,8,0.26666666666666666,1,0.0028301861609421487,0.0015183607990143023,0.016201368235135415,0.47512609843451314,30,20260917,extreme25bp,0.22977511663931593,0.024232724686538615,-0.21094535142853754
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,24,6,0.2,1,0.0008982153011676372,0.001658444233475899,0.024742869289362326,0.5646676287450967,30,20260917,delay1bar,0.22627305628140282,0.023756790539988942,-0.20160559962227065
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,1,0.0007345808056100505,0.0016179795491591679,0.02044393121019633,0.5443741213231026,30,20260917,partial50pct,0.2400747955678606,0.023731833779608153,-0.22043538601236778
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,24,6,0.2,1,0.0010998116920024287,0.0016249945764396844,0.025210650453664954,0.5533147965639132,30,20260917,missed10pct,0.22659576886384925,0.024201940595816363,-0.2070837923502541
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,1,0.001150373067944489,0.0015459457078994719,0.020023101088144132,0.5192516221334085,30,20260917,impact10bp,0.22782836791617678,0.024181234482817303,-0.20838496924012395
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,24,6,0.2,1,0.0011625984491421967,0.003273928894922273,0.026540352253201924,0.5342071940343508,30,20260917,funding2x,0.22521512040892666,0.02419671007519066,-0.20427967366189614
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,3,0.0011652347213456963,-0.000650373844011235,-0.018753685093272427,-1.811688268609237,30,11,base,0.16352263460680927,0.016266521776847086,-0.1266812979425468
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,3,0.0017456150654807949,-0.0006480379229025501,-0.019521224251300366,-1.9036305649516447,30,11,cost1_5x,0.16374851151621594,0.016282452948664095,-0.12702411626617094
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,3,0.0023109000111635036,-0.0006470143407222861,-0.020131409226818633,-1.9955994953474865,30,11,cost2x,0.16397434695752233,0.01629838428939919,-0.1273668057487859
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,3,0.0028843355872753486,-0.00064714502192929,-0.021268542299538416,-2.0875607575749404,30,11,extreme25bp,0.16420014093475532,0.016314315798928846,-0.1277093664216713
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,3,0.0010639990911258765,-0.0006035872839052889,-0.018193510662787384,-1.8278389653071163,30,11,delay1bar,0.15853984359869078,0.015621441085272558,-0.13251506903598675
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,20,10,0.3333333333333333,3,0.002659464533603879,-0.001581213864789924,-0.01760922047408339,-0.791958308302738,30,11,partial50pct,0.16305344133346222,0.017513760585454136,-0.12463066849985371
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,4,26,0.8666666666666667,3,0.0011262620973947494,-0.0006542998070165967,-0.016441909953224077,-2.233665582946503,30,11,missed10pct,0.16491829776734335,0.016335808443419097,-0.12799005613344572
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,3,0.001163693630903492,-0.0006480760779560968,-0.019529510967944124,-1.9092651573422978,30,11,impact10bp,0.1636472649060593,0.01627922065145142,-0.12690947685203613
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,3,27,0.9,3,0.0011641965829386964,-0.0012985031731788095,-0.019355938558418606,-1.803479511862659,30,11,funding2x,0.1645155148105768,0.016263134079158848,-0.1294039193815837
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,7,23,0.7666666666666667,3,0.001295002556890785,-0.0013446064826210511,-0.04600311423203396,-1.3886760372906197,30,23,base,0.16530906556774005,0.019493541421307558,-0.15327524843187246
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,7,23,0.7666666666666667,3,0.0019405012239655354,-0.0013448432281790421,-0.04726434307891947,-1.4693478572845882,30,23,cost1_5x,0.1655415077840282,0.019508116805734988,-0.15487329147257256
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,7,23,0.7666666666666667,3,0.0025846700755143832,-0.0013450783087731097,-0.04852294714788225,-1.5402376238410531,30,23,cost2x,0.16577390533020708,0.01952269222419841,-0.15646860102643623
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,7,23,0.7666666666666667,3,0.0032275130372256752,-0.001345311728776482,-0.04977893423582946,-1.6325667161925952,30,23,extreme25bp,0.16600625820622794,0.019537267676648373,-0.15806118128292268
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,9,21,0.7,3,0.0014756805021972459,-0.0014529212798471331,-0.05620387815204513,-2.018295588323772,30,23,delay1bar,0.1589991739711374,0.027999948544671582,-0.1406851980734084
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,18,12,0.4,3,0.002202090650761831,-0.0009874278572229334,-0.037713312811096654,-0.7534360309502708,30,23,partial50pct,0.16305344133346222,0.018913782966127647,-0.12756386598409863
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,7,23,0.7666666666666667,3,0.0013560642209749089,-0.0012383379053423715,-0.04559504979696184,-1.1982134750835491,30,23,missed10pct,0.16813519847230762,0.01964885554567185,-0.158474550945083
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,7,23,0.7666666666666667,3,0.0012937374780690157,-0.0013450778624414866,-0.0471360182311587,-1.4704300205041316,30,23,impact10bp,0.16544085653794183,0.01950567303348232,-0.15480296175897135
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,7,23,0.7666666666666667,3,0.0012948553514511975,-0.002647701876322993,-0.047279048114814974,-1.3701749972219994,30,23,funding2x,0.16638206711813874,0.019490379702432413,-0.15544076340830226
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.002524169279543838,-0.0010716851104796957,-0.01276400800363956,-0.4012730771904952,30,47,base,0.11782820469349253,0.012094455147386659,-0.09725379870287432
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0037693878336623947,-0.0010730460170948325,-0.015617220222809636,-0.5411587017467866,30,47,cost1_5x,0.12095679133952353,0.012107030353243639,-0.11102474134303264
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0050077642375478525,-0.0010703816266996067,-0.018054441722979334,-0.6808125063939577,30,47,cost2x,0.12407472563895372,0.012119604626104246,-0.11798905758134903
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.006237209043265862,-0.0010677285060261485,-0.020474057335238063,-0.813605390758251,30,47,extreme25bp,0.127182042403847,0.012132177964902964,-0.12489980697576963
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0025381807638348245,-0.0010579115520362823,-0.006502697042149315,-0.14684334182868902,30,47,delay1bar,0.12933716133243445,0.011852671800773543,-0.10545062486884305
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0014338677763625286,-0.001072265110309198,-0.005406264130840744,-0.22892759381660557,30,47,partial50pct,0.11946800533648372,0.010667778905537202,-0.076852629502281
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0024282413490685256,-0.0010708685268591546,-0.009517194091967267,-0.2911866783194059,30,47,missed10pct,0.11936429542966198,0.012090582550354305,-0.08535203724173179
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.002513154168679028,-0.0010731371651149073,-0.015570448428948917,-0.5390549723150203,30,47,impact10bp,0.1208885797691408,0.012106413038495538,-0.11087684700421152
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0025173442888422716,-0.002139104436841779,-0.014195221059681733,-0.4823293711046859,30,47,funding2x,0.11983356849375859,0.01211336470107391,-0.10922038576522108
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,13,17,0.5666666666666667,3,0.0034342093054295065,-0.002255074299193303,-0.03947186918422916,-1.1179666792295668,30,11,base,0.16703332910767,0.01791204535679421,-0.14917607682301204
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,13,17,0.5666666666666667,3,0.005097723782969654,-0.002225808835633151,-0.0379458500154645,-1.1780216527557457,30,11,cost1_5x,0.16758294582749034,0.01792392784322104,-0.14757758387313336
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,13,17,0.5666666666666667,3,0.006779646661228872,-0.0022105200368786487,-0.04033663587744255,-1.146348879499322,30,11,cost2x,0.16813225914436736,0.01793581017906345,-0.14833262398525404
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,13,17,0.5666666666666667,3,0.008373534714112695,-0.0021343184809807882,-0.046628209121846495,-1.266547499428858,30,11,extreme25bp,0.16868126917319404,0.017947692363118477,-0.1490871130110658
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,12,18,0.6,3,0.00328877623830823,-0.002211772793931338,-0.051519656137189694,-1.4751159461183532,30,11,delay1bar,0.17056532408258818,0.01808046578496267,-0.15372264917813006
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,19,11,0.36666666666666664,3,0.0024978264409351914,-0.0028813859599587533,-0.034735706794073985,-1.145419468668233,30,11,partial50pct,0.16890386511278088,0.017620823388831617,-0.14720618264227814
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,13,17,0.5666666666666667,3,0.0028646523550126513,-0.0021580530994539274,-0.03078103101073856,-0.8727877068681309,30,11,missed10pct,0.16716388893551104,0.01785980867031557,-0.14610388362542215
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,13,17,0.5666666666666667,3,0.003398543806445155,-0.0022259080501587916,-0.03787323199936396,-1.1767784625605775,30,11,impact10bp,0.16751958566448344,0.017922529983523776,-0.14749417276471666
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,13,17,0.5666666666666667,3,0.0034473478946827553,-0.004388922959460876,-0.03916433409362982,-1.2071893373777112,30,11,funding2x,0.1684419124989257,0.017929192136565703,-0.14777861594495367
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,8,22,0.7333333333333333,3,0.0014265387179696447,-0.004406481428378469,-0.031483217793270867,-0.7659422057270244,30,23,base,0.16352263460680927,0.020154794649749938,-0.14236107182770186
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,8,22,0.7333333333333333,3,0.0021372917668012947,-0.004404225526613984,-0.03301741381632975,-0.7924400862650366,30,23,cost1_5x,0.16374851151621594,0.020181010526895957,-0.14277169764172748
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,8,22,0.7333333333333333,3,0.0028315158106367575,-0.004405633659467532,-0.03391520017856911,-0.7992168577909657,30,23,cost2x,0.16397434695752233,0.020207227447177997,-0.1455029976325256
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,8,22,0.7333333333333333,3,0.003496717923858305,-0.004403680838613715,-0.03513437419615384,-0.8360803234311631,30,23,extreme25bp,0.16420014093475532,0.02023344541101922,-0.14887681599139901
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,9,21,0.7,3,0.0015589306058960669,-0.004813638936252623,-0.03714197210426617,-0.8522375246252583,30,23,delay1bar,0.1749725919902222,0.020115880156564934,-0.15578720460407702
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,12,18,0.6,3,0.0013403693889816493,-0.005371688192215058,-0.039010452978550596,-0.9482536237402835,30,23,partial50pct,0.16305344133346222,0.019331095099864887,-0.12906247261877846
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,9,21,0.7,3,0.0014027812326157572,-0.004872197878970317,-0.022687652699774564,-0.6688019912239279,30,23,missed10pct,0.16491829776734335,0.020161307773117948,-0.14544752724886723
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,8,22,0.7333333333333333,3,0.0014247872820696236,-0.004406112602313103,-0.03301659603316302,-0.7892286548169873,30,23,impact10bp,0.1636472649060593,0.020183164022165342,-0.1426919970122429
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,8,22,0.7333333333333333,3,0.0014065549411852937,-0.008717138951166848,-0.03388960475069217,-0.8384724569887109,30,23,funding2x,0.1645155148105768,0.020046432011629187,-0.1371162721371978
double_dqn,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,16,14,0.4666666666666667,3,0.0035155983375850333,-0.006309109888732169,-0.019403803735047808,0.11879575856139188,30,47,base,0.25538364051077267,0.01641321150375051,-0.2282073240739303
